"run_id","field_id","collection_date","notes","analyte_name","concentration","site_code"
"6","EME.LATR1",2018-12-04,NA,"Ammonia",12.6,"EME"
"6","EME.LATR1",2018-12-04,NA,"NItrate/Nitrite",4.3,"EME"
"6","EME.LATR2",2018-12-04,NA,"Ammonia",6.56,"EME"
"6","EME.LATR2",2018-12-04,NA,"NItrate/Nitrite",2.71,"EME"
"6","WTM.IP CNTL1",2018-12-04,NA,"Ammonia",2.39,"WTM"
"6","WTM.IP CNTL1",2018-12-04,NA,"NItrate/Nitrite",0.429,"WTM"
"6","WTM.IP CNTL2",2018-12-04,NA,"Ammonia",3,"WTM"
"6","WTM.IP CNTL2",2018-12-04,NA,"NItrate/Nitrite",0.51,"WTM"
"6","WTM.IP CNTL3",2018-12-04,NA,"Ammonia",0.34,"WTM"
"6","WTM.IP CNTL3",2018-12-04,NA,"NItrate/Nitrite",0.279,"WTM"
"6","WTM.IP1",2018-12-04,NA,"Ammonia",6.59,"WTM"
"6","WTM.IP1",2018-12-04,NA,"NItrate/Nitrite",3.06,"WTM"
"6","WTM.IP2",2018-12-04,NA,"Ammonia",6.36,"WTM"
"6","WTM.IP2",2018-12-04,NA,"NItrate/Nitrite",3.18,"WTM"
"6","WTM.LATR CNTL1",2018-12-04,NA,"Ammonia",0.289,"WTM"
"6","WTM.LATR CNTL1",2018-12-04,NA,"NItrate/Nitrite",0.218,"WTM"
"6","WTM.LATR CNTL2",2018-12-04,NA,"Ammonia",0.28,"WTM"
"6","WTM.LATR CNTL2",2018-12-04,NA,"NItrate/Nitrite",0.192,"WTM"
"6","WTM.LATR CNTL3",2018-12-04,NA,"Ammonia",0.582,"WTM"
"6","WTM.LATR CNTL3",2018-12-04,NA,"NItrate/Nitrite",0.22,"WTM"
"6","WTM.LATR1",2018-12-04,NA,"Ammonia",13.8,"WTM"
"6","WTM.LATR1",2018-12-04,NA,"NItrate/Nitrite",6.23,"WTM"
"6","WTM.LATR2",2018-12-04,NA,"Ammonia",6.61,"WTM"
"6","WTM.LATR2",2018-12-04,NA,"NItrate/Nitrite",3.3,"WTM"
"6","PWP.IP1",2018-12-05,NA,"Ammonia",7.49,"PWP"
"6","PWP.IP1",2018-12-05,NA,"NItrate/Nitrite",4.1,"PWP"
"6","PWP.IP2",2018-12-05,NA,"Ammonia",7.96,"PWP"
"6","PWP.IP2",2018-12-05,NA,"NItrate/Nitrite",3.94,"PWP"
"6","PWP.LATR1",2018-12-05,NA,"Ammonia",10,"PWP"
"6","PWP.LATR1",2018-12-05,NA,"NItrate/Nitrite",4.45,"PWP"
"6","PWP.LATR2",2018-12-05,NA,"Ammonia",11.6,"PWP"
"6","PWP.LATR2",2018-12-05,NA,"NItrate/Nitrite",5.04,"PWP"
"6","SMW.IP CNTL1",2018-12-05,NA,"Ammonia",2.46,"SMW"
"6","SMW.IP CNTL1",2018-12-05,NA,"NItrate/Nitrite",0.63,"SMW"
"6","SMW.IP CNTL2",2018-12-05,NA,"Ammonia",2.83,"SMW"
"6","SMW.IP CNTL2",2018-12-05,NA,"NItrate/Nitrite",0.459,"SMW"
"6","SMW.IP CNTL3",2018-12-05,NA,"Ammonia",4.02,"SMW"
"6","SMW.IP CNTL3",2018-12-05,NA,"NItrate/Nitrite",0.841,"SMW"
"6","SMW.IP1",2018-12-05,NA,"Ammonia",6.72,"SMW"
"6","SMW.IP1",2018-12-05,NA,"NItrate/Nitrite",2.85,"SMW"
"6","SMW.IP2",2018-12-05,NA,"Ammonia",6.02,"SMW"
"6","SMW.IP2",2018-12-05,NA,"NItrate/Nitrite",3.17,"SMW"
"6","SMW.LATR CNTL1",2018-12-05,NA,"Ammonia",0.184,"SMW"
"6","SMW.LATR CNTL1",2018-12-05,NA,"NItrate/Nitrite",0.22,"SMW"
"6","SMW.LATR CNTL2",2018-12-05,NA,"Ammonia",1.13,"SMW"
"6","SMW.LATR CNTL2",2018-12-05,NA,"NItrate/Nitrite",0.478,"SMW"
"6","SMW.LATR CNTL3",2018-12-05,NA,"Ammonia",1.17,"SMW"
"6","SMW.LATR CNTL3",2018-12-05,NA,"NItrate/Nitrite",0.365,"SMW"
"6","SMW.LATR1",2018-12-05,NA,"Ammonia",9.5,"SMW"
"6","SMW.LATR1",2018-12-05,NA,"NItrate/Nitrite",4.56,"SMW"
"6","SMW.LATR2",2018-12-05,NA,"Ammonia",13.5,"SMW"
"6","SMW.LATR2",2018-12-05,NA,"NItrate/Nitrite",5.16,"SMW"
"10","EME.IP1",2019-06-03,NA,"Ammonia",3.14,"EME"
"10","EME.IP1",2019-06-03,NA,"NItrate/Nitrite",2.05,"EME"
"10","EME.IP2",2019-06-03,NA,"Ammonia",3.6,"EME"
"10","EME.IP2",2019-06-03,NA,"NItrate/Nitrite",2.36,"EME"
"10","EME.LATR1",2019-06-03,NA,"Ammonia",17.3,"EME"
"10","EME.LATR1",2019-06-03,NA,"NItrate/Nitrite",2.16,"EME"
"10","EME.LATR2",2019-06-03,NA,"Ammonia",4.58,"EME"
"10","EME.LATR2",2019-06-03,NA,"NItrate/Nitrite",2.04,"EME"
"10","WTM.IP CNTL1",2019-06-03,NA,"Ammonia",0.597,"WTM"
"10","WTM.IP CNTL1",2019-06-03,NA,"NItrate/Nitrite",0.259,"WTM"
"10","WTM.IP CNTL2",2019-06-03,NA,"Ammonia",0.793,"WTM"
"10","WTM.IP CNTL2",2019-06-03,NA,"NItrate/Nitrite",0.216,"WTM"
"10","WTM.IP CNTL3",2019-06-03,NA,"Ammonia",0.528,"WTM"
"10","WTM.IP CNTL3",2019-06-03,NA,"NItrate/Nitrite",0.132,"WTM"
"10","WTM.IP1",2019-06-03,NA,"Ammonia",3.74,"WTM"
"10","WTM.IP1",2019-06-03,NA,"NItrate/Nitrite",2.23,"WTM"
"10","WTM.IP2",2019-06-03,NA,"Ammonia",4.24,"WTM"
"10","WTM.IP2",2019-06-03,NA,"NItrate/Nitrite",2.54,"WTM"
"10","WTM.LATR CNTL1",2019-06-03,NA,"Ammonia",-0.462,"WTM"
"10","WTM.LATR CNTL1",2019-06-03,NA,"NItrate/Nitrite",0.00467,"WTM"
"10","WTM.LATR CNTL2",2019-06-03,NA,"Ammonia",0.276,"WTM"
"10","WTM.LATR CNTL2",2019-06-03,NA,"NItrate/Nitrite",0.0155,"WTM"
"10","WTM.LATR CNTL3",2019-06-03,NA,"Ammonia",0.0788,"WTM"
"10","WTM.LATR CNTL3",2019-06-03,NA,"NItrate/Nitrite",0.0273,"WTM"
"10","WTM.LATR1",2019-06-03,NA,"Ammonia",4.27,"WTM"
"10","WTM.LATR1",2019-06-03,NA,"NItrate/Nitrite",1.95,"WTM"
"10","WTM.LATR2",2019-06-03,NA,"Ammonia",26.8,"WTM"
"10","WTM.LATR2",2019-06-03,NA,"NItrate/Nitrite",2.83,"WTM"
"10","PWP.IP1",2019-06-04,NA,"Ammonia",6.78,"PWP"
"10","PWP.IP1",2019-06-04,NA,"NItrate/Nitrite",3.44,"PWP"
"10","PWP.IP2",2019-06-04,NA,"Ammonia",6.82,"PWP"
"10","PWP.IP2",2019-06-04,NA,"NItrate/Nitrite",3.26,"PWP"
"10","PWP.LATR1",2019-06-04,NA,"Ammonia",73.8,"PWP"
"10","PWP.LATR1",2019-06-04,NA,"NItrate/Nitrite",3.65,"PWP"
"10","PWP.LATR2",2019-06-04,NA,"Ammonia",70.1,"PWP"
"10","PWP.LATR2",2019-06-04,NA,"NItrate/Nitrite",12.6,"PWP"
"10","SMW.IP CNTL1",2019-06-04,NA,"Ammonia",0.838,"SMW"
"10","SMW.IP CNTL1",2019-06-04,NA,"NItrate/Nitrite",0.138,"SMW"
"10","SMW.IP CNTL2",2019-06-04,NA,"Ammonia",0.778,"SMW"
"10","SMW.IP CNTL2",2019-06-04,NA,"NItrate/Nitrite",0.102,"SMW"
"10","SMW.IP CNTL3",2019-06-04,NA,"Ammonia",1.65,"SMW"
"10","SMW.IP CNTL3",2019-06-04,NA,"NItrate/Nitrite",0.163,"SMW"
"10","SMW.IP1",2019-06-04,NA,"Ammonia",4.2,"SMW"
"10","SMW.IP1",2019-06-04,NA,"NItrate/Nitrite",2.07,"SMW"
"10","SMW.IP2",2019-06-04,NA,"Ammonia",2.98,"SMW"
"10","SMW.IP2",2019-06-04,NA,"NItrate/Nitrite",2.26,"SMW"
"10","SMW.LATR CNTL1",2019-06-04,NA,"Ammonia",0.136,"SMW"
"10","SMW.LATR CNTL1",2019-06-04,NA,"NItrate/Nitrite",0.0382,"SMW"
"10","SMW.LATR CNTL2",2019-06-04,NA,"Ammonia",0.171,"SMW"
"10","SMW.LATR CNTL2",2019-06-04,NA,"NItrate/Nitrite",0.056,"SMW"
"10","SMW.LATR CNTL3",2019-06-04,NA,"Ammonia",0.259,"SMW"
"10","SMW.LATR CNTL3",2019-06-04,NA,"NItrate/Nitrite",0.0554,"SMW"
"10","SMW.LATR2",2019-06-04,NA,"Ammonia",0.395,"SMW"
"10","SMW.LATR2",2019-06-04,NA,"NItrate/Nitrite",0.19,"SMW"
"10","LDP.IP CNTL1",2019-06-05,NA,"Ammonia",2.35,"LDP"
"10","LDP.IP CNTL1",2019-06-05,NA,"NItrate/Nitrite",0.39,"LDP"
"10","LDP.IP CNTL2",2019-06-05,NA,"Ammonia",1.34,"LDP"
"10","LDP.IP CNTL2",2019-06-05,NA,"NItrate/Nitrite",0.311,"LDP"
"10","LDP.IP CNTL3",2019-06-05,NA,"Ammonia",1.77,"LDP"
"10","LDP.IP CNTL3",2019-06-05,NA,"NItrate/Nitrite",0.259,"LDP"
"10","LDP.IP1",2019-06-05,NA,"Ammonia",6.84,"LDP"
"10","LDP.IP1",2019-06-05,NA,"NItrate/Nitrite",3.29,"LDP"
"10","LDP.IP2",2019-06-05,NA,"Ammonia",5.75,"LDP"
"10","LDP.IP2",2019-06-05,NA,"NItrate/Nitrite",4.03,"LDP"
"10","LDP.LATR CNTL1",2019-06-05,NA,"Ammonia",1.47,"LDP"
"10","LDP.LATR CNTL1",2019-06-05,NA,"NItrate/Nitrite",0.0769,"LDP"
"10","LDP.LATR CNTL2",2019-06-05,NA,"Ammonia",5.52,"LDP"
"10","LDP.LATR CNTL2",2019-06-05,NA,"NItrate/Nitrite",0.0782,"LDP"
"10","LDP.LATR CNTL3",2019-06-05,NA,"Ammonia",0.768,"LDP"
"10","LDP.LATR CNTL3",2019-06-05,NA,"NItrate/Nitrite",0.0554,"LDP"
"10","LDP.LATR1",2019-06-05,NA,"Ammonia",6.84,"LDP"
"10","LDP.LATR1",2019-06-05,NA,"NItrate/Nitrite",2.48,"LDP"
"10","LDP.LATR2",2019-06-05,NA,"Ammonia",19.6,"LDP"
"10","LDP.LATR2",2019-06-05,NA,"NItrate/Nitrite",2.79,"LDP"
"10","SRR.IP1",2019-06-05,NA,"Ammonia",4.75,"SRR"
"10","SRR.IP1",2019-06-05,NA,"NItrate/Nitrite",1.91,"SRR"
"10","SRR.IP2",2019-06-05,NA,"Ammonia",3.09,"SRR"
"10","SRR.IP2",2019-06-05,NA,"NItrate/Nitrite",2.15,"SRR"
"10","SRR.LATR1",2019-06-05,NA,"Ammonia",4,"SRR"
"10","SRR.LATR1",2019-06-05,NA,"NItrate/Nitrite",1.56,"SRR"
"10","SRR.LATR2",2019-06-05,NA,"Ammonia",8.15,"SRR"
"10","SRR.LATR2",2019-06-05,NA,"NItrate/Nitrite",1.7,"SRR"
"10","EME.IP1",2019-06-20,NA,"Ammonia",2.99,"EME"
"10","WTM.LATR CNTL2",2019-06-20,NA,"Ammonia",0.129,"WTM"
"10","WTM.LATR CNTL3",2019-09-02,NA,"Ammonia",0.112,"WTM"
"10","LDP.IP CNTL1",2019-09-19,NA,"Ammonia",0.865,"LDP"
"10","LDP.IP CNTL1",2019-09-19,NA,"NItrate/Nitrite",0.852,"LDP"
"10","LDP.IP CNTL2",2019-09-19,NA,"Ammonia",0.765,"LDP"
"10","LDP.IP CNTL2",2019-09-19,NA,"NItrate/Nitrite",0.582,"LDP"
"10","LDP.IP CNTL3",2019-09-19,NA,"Ammonia",0.38,"LDP"
"10","LDP.IP CNTL3",2019-09-19,NA,"NItrate/Nitrite",0.242,"LDP"
"10","LDP.IP1",2019-09-19,NA,"Ammonia",4.7,"LDP"
"10","LDP.IP1",2019-09-19,NA,"NItrate/Nitrite",3.88,"LDP"
"10","LDP.IP2",2019-09-19,NA,"Ammonia",3.13,"LDP"
"10","LDP.IP2",2019-09-19,NA,"NItrate/Nitrite",3.31,"LDP"
"10","LDP.LATR CNTL1",2019-09-19,NA,"Ammonia",0.166,"LDP"
"10","LDP.LATR CNTL1",2019-09-19,NA,"NItrate/Nitrite",0.0766,"LDP"
"44","LDP.LATR CNTL2",2019-09-19,NA,"Ammonia",0.119,"LDP"
"44","LDP.LATR CNTL2",2019-09-19,NA,"NItrate/Nitrite",0.0368,"LDP"
"10","LDP.LATR CNTL3",2019-09-19,NA,"Ammonia",0.0879,"LDP"
"10","LDP.LATR CNTL3",2019-09-19,NA,"NItrate/Nitrite",0.0923,"LDP"
"10","LDP.LATR1",2019-09-19,NA,"Ammonia",5.26,"LDP"
"10","LDP.LATR1",2019-09-19,NA,"NItrate/Nitrite",3.42,"LDP"
"10","SRR.IP1",2019-09-19,NA,"Ammonia",4.35,"SRR"
"10","SRR.IP1",2019-09-19,NA,"NItrate/Nitrite",4.63,"SRR"
"44","SRR.IP2",2019-09-19,NA,"Ammonia",7.84,"SRR"
"44","SRR.IP2",2019-09-19,NA,"NItrate/Nitrite",4.05,"SRR"
"10","SRR.LATR1",2019-09-19,NA,"Ammonia",3.63,"SRR"
"10","SRR.LATR1",2019-09-19,NA,"NItrate/Nitrite",2.74,"SRR"
"10","SRR.LATR2",2019-09-19,NA,"Ammonia",4.65,"SRR"
"10","SRR.LATR2",2019-09-19,NA,"NItrate/Nitrite",3.11,"SRR"
"10","EME.IP1",2019-09-20,NA,"NItrate/Nitrite",4.86,"EME"
"10","EME.IP2",2019-09-20,NA,"Ammonia",0.413,"EME"
"10","EME.IP2",2019-09-20,NA,"NItrate/Nitrite",0.155,"EME"
"10","EME.LATR1",2019-09-20,NA,"Ammonia",9.6,"EME"
"10","EME.LATR1",2019-09-20,NA,"NItrate/Nitrite",3.71,"EME"
"10","EME.LATR2",2019-09-20,NA,"Ammonia",7.46,"EME"
"10","EME.LATR2",2019-09-20,NA,"NItrate/Nitrite",4.74,"EME"
"10","WTM.IP CNTL1",2019-09-20,NA,"Ammonia",0.89,"WTM"
"10","WTM.IP CNTL1",2019-09-20,NA,"NItrate/Nitrite",0.688,"WTM"
"10","WTM.IP CNTL2",2019-09-20,NA,"Ammonia",0.387,"WTM"
"10","WTM.IP CNTL2",2019-09-20,NA,"NItrate/Nitrite",0.349,"WTM"
"10","WTM.IP CNTL3",2019-09-20,NA,"Ammonia",0.551,"WTM"
"10","WTM.IP CNTL3",2019-09-20,NA,"NItrate/Nitrite",0.331,"WTM"
"10","WTM.IP1",2019-09-20,NA,"Ammonia",2.32,"WTM"
"10","WTM.IP1",2019-09-20,NA,"NItrate/Nitrite",3.71,"WTM"
"10","WTM.IP2",2019-09-20,NA,"Ammonia",2.43,"WTM"
"10","WTM.IP2",2019-09-20,NA,"NItrate/Nitrite",4.64,"WTM"
"44","WTM.LATR CNTL1",2019-09-20,NA,"Ammonia",0.262,"WTM"
"44","WTM.LATR CNTL1",2019-09-20,NA,"NItrate/Nitrite",0.0427,"WTM"
"10","WTM.LATR CNTL2",2019-09-20,NA,"NItrate/Nitrite",0.0776,"WTM"
"10","WTM.LATR CNTL3",2019-09-20,NA,"NItrate/Nitrite",0.0931,"WTM"
"10","WTM.LATR1",2019-09-20,NA,"Ammonia",9.7,"WTM"
"10","WTM.LATR1",2019-09-20,NA,"NItrate/Nitrite",4.85,"WTM"
"10","WTM.LATR2",2019-09-20,NA,"Ammonia",4.9,"WTM"
"10","WTM.LATR2",2019-09-20,NA,"NItrate/Nitrite",4.83,"WTM"
"44","WTM.LATR1",2019-09-21,NA,"Ammonia",25.4,"WTM"
"44","WTM.LATR1",2019-09-21,"actual collection date is 20sept2019 this is the dillution","NItrate/Nitrite",4.91,"WTM"
"10","PWP.IP1",2019-09-23,NA,"Ammonia",6.28,"PWP"
"10","PWP.IP1",2019-09-23,NA,"NItrate/Nitrite",3.51,"PWP"
"10","PWP.IP2",2019-09-23,NA,"Ammonia",6.36,"PWP"
"10","PWP.IP2",2019-09-23,NA,"NItrate/Nitrite",6.74,"PWP"
"10","PWP.LATR1",2019-09-23,NA,"Ammonia",27.8,"PWP"
"10","PWP.LATR1",2019-09-23,NA,"NItrate/Nitrite",6.31,"PWP"
"10","PWP.LATR2",2019-09-23,NA,"Ammonia",11.8,"PWP"
"10","PWP.LATR2",2019-09-23,NA,"NItrate/Nitrite",6.52,"PWP"
"10","SMW.IP CNTL1",2019-09-23,NA,"Ammonia",0.498,"SMW"
"10","SMW.IP CNTL1",2019-09-23,NA,"NItrate/Nitrite",0.711,"SMW"
"10","SMW.IP CNTL2",2019-09-23,NA,"Ammonia",0.457,"SMW"
"10","SMW.IP CNTL2",2019-09-23,NA,"NItrate/Nitrite",0.743,"SMW"
"10","SMW.IP CNTL3",2019-09-23,NA,"Ammonia",1.09,"SMW"
"10","SMW.IP CNTL3",2019-09-23,NA,"NItrate/Nitrite",0.575,"SMW"
"10","SMW.IP1",2019-09-23,NA,"Ammonia",2.48,"SMW"
"10","SMW.IP1",2019-09-23,NA,"NItrate/Nitrite",3.7,"SMW"
"44","SMW.IP2",2019-09-23,NA,"Ammonia",2.3,"SMW"
"44","SMW.IP2",2019-09-23,NA,"NItrate/Nitrite",3.68,"SMW"
"10","SMW.LATR CNTL1",2019-09-23,NA,"Ammonia",-0.182,"SMW"
"10","SMW.LATR CNTL1",2019-09-23,NA,"NItrate/Nitrite",0.0644,"SMW"
"10","SMW.LATR CNTL2",2019-09-23,NA,"Ammonia",-0.155,"SMW"
"10","SMW.LATR CNTL2",2019-09-23,NA,"NItrate/Nitrite",0.0682,"SMW"
"10","SMW.LATR CNTL3",2019-09-23,NA,"Ammonia",0.137,"SMW"
"10","SMW.LATR CNTL3",2019-09-23,NA,"NItrate/Nitrite",0.103,"SMW"
"10","SMW.LATR1",2019-09-23,NA,"Ammonia",6.2,"SMW"
"10","SMW.LATR1",2019-09-23,NA,"NItrate/Nitrite",4.4,"SMW"
"10","SMW.LATR2",2019-09-23,NA,"Ammonia",5.98,"SMW"
"10","SMW.LATR2",2019-09-23,NA,"NItrate/Nitrite",2.42,"SMW"
"29","PWP.IP1",2019-12-03,NA,"Ammonia",3.38,"PWP"
"29","PWP.IP1",2019-12-03,NA,"NItrate/Nitrite",1.45,"PWP"
"29","PWP.IP2",2019-12-03,NA,"Ammonia",4.23,"PWP"
"29","PWP.IP2",2019-12-03,NA,"NItrate/Nitrite",2.13,"PWP"
"29","PWP.LATR1",2019-12-03,NA,"Ammonia",4.21,"PWP"
"29","PWP.LATR1",2019-12-03,NA,"NItrate/Nitrite",1.66,"PWP"
"29","PWP.LATR2",2019-12-03,NA,"Ammonia",5.42,"PWP"
"29","PWP.LATR2",2019-12-03,NA,"NItrate/Nitrite",2,"PWP"
"29","EME.IP1",2019-12-04,NA,"Ammonia",4.73,"EME"
"29","EME.IP1",2019-12-04,NA,"NItrate/Nitrite",2.59,"EME"
"11","EME.IP2",2019-12-04,NA,"Ammonia",4.99,"EME"
"11","EME.IP2",2019-12-04,NA,"NItrate/Nitrite",2.81,"EME"
"11","EME.LATR1",2019-12-04,NA,"Ammonia",7.47,"EME"
"11","EME.LATR1",2019-12-04,NA,"NItrate/Nitrite",3.68,"EME"
"11","EME.LATR2",2019-12-04,NA,"Ammonia",7.31,"EME"
"11","EME.LATR2",2019-12-04,NA,"NItrate/Nitrite",2.85,"EME"
"11","WTM.IP CNTL1",2019-12-04,NA,"Ammonia",1.45,"WTM"
"11","WTM.IP CNTL1",2019-12-04,NA,"NItrate/Nitrite",0.273,"WTM"
"11","WTM.IP CNTL2",2019-12-04,NA,"Ammonia",1.42,"WTM"
"11","WTM.IP CNTL2",2019-12-04,NA,"NItrate/Nitrite",0.243,"WTM"
"29","WTM.IP CNTL3",2019-12-04,NA,"Ammonia",1.16,"WTM"
"29","WTM.IP CNTL3",2019-12-04,NA,"NItrate/Nitrite",0.228,"WTM"
"29","WTM.IP1",2019-12-04,NA,"Ammonia",6.51,"WTM"
"29","WTM.IP1",2019-12-04,NA,"NItrate/Nitrite",3.14,"WTM"
"29","WTM.IP2",2019-12-04,NA,"Ammonia",6.16,"WTM"
"29","WTM.IP2",2019-12-04,NA,"NItrate/Nitrite",3.03,"WTM"
"29","WTM.LATR CNTL2",2019-12-04,NA,"Ammonia",0.405,"WTM"
"29","WTM.LATR CNTL2",2019-12-04,NA,"NItrate/Nitrite",0.0526,"WTM"
"29","WTM.LATR CNTL3",2019-12-04,NA,"Ammonia",0.387,"WTM"
"29","WTM.LATR CNTL3",2019-12-04,NA,"NItrate/Nitrite",0.0303,"WTM"
"29","WTM.LATR1",2019-12-04,NA,"Ammonia",10.7,"WTM"
"29","WTM.LATR1",2019-12-04,NA,"NItrate/Nitrite",6.12,"WTM"
"11","WTM.LATR2",2019-12-04,NA,"Ammonia",4.76,"WTM"
"11","WTM.LATR2",2019-12-04,NA,"NItrate/Nitrite",3.09,"WTM"
"11","LDP.IP CNTL1",2019-12-05,NA,"Ammonia",1.23,"LDP"
"11","LDP.IP CNTL1",2019-12-05,NA,"NItrate/Nitrite",0.241,"LDP"
"11","LDP.IP CNTL2",2019-12-05,NA,"Ammonia",0.966,"LDP"
"11","LDP.IP CNTL2",2019-12-05,NA,"NItrate/Nitrite",0.0987,"LDP"
"29","LDP.IP CNTL3",2019-12-05,NA,"Ammonia",0.841,"LDP"
"29","LDP.IP CNTL3",2019-12-05,NA,"NItrate/Nitrite",0.0597,"LDP"
"29","LDP.IP1",2019-12-05,NA,"Ammonia",3.74,"LDP"
"29","LDP.IP1",2019-12-05,NA,"NItrate/Nitrite",2.13,"LDP"
"29","LDP.IP2",2019-12-05,NA,"Ammonia",3.45,"LDP"
"29","LDP.IP2",2019-12-05,NA,"NItrate/Nitrite",1.47,"LDP"
"11","LDP.LATR CNTL1",2019-12-05,NA,"Ammonia",0.215,"LDP"
"11","LDP.LATR CNTL1",2019-12-05,NA,"NItrate/Nitrite",0.0274,"LDP"
"11","LDP.LATR CNTL2",2019-12-05,NA,"Ammonia",0.269,"LDP"
"11","LDP.LATR CNTL2",2019-12-05,NA,"NItrate/Nitrite",0.0388,"LDP"
"29","LDP.LATR CNTL3",2019-12-05,NA,"Ammonia",0.211,"LDP"
"29","LDP.LATR CNTL3",2019-12-05,NA,"NItrate/Nitrite",-0.0114,"LDP"
"29","LDP.LATR1",2019-12-05,NA,"Ammonia",4.89,"LDP"
"29","LDP.LATR1",2019-12-05,NA,"NItrate/Nitrite",2.04,"LDP"
"11","LDP.LATR2",2019-12-05,NA,"Ammonia",6.48,"LDP"
"11","LDP.LATR2",2019-12-05,NA,"NItrate/Nitrite",2.93,"LDP"
"11","SRR.IP1",2019-12-05,NA,"Ammonia",3.33,"SRR"
"11","SRR.IP1",2019-12-05,NA,"NItrate/Nitrite",2.13,"SRR"
"11","SRR.IP2",2019-12-05,NA,"Ammonia",2.9,"SRR"
"11","SRR.IP2",2019-12-05,NA,"NItrate/Nitrite",1.82,"SRR"
"11","SRR.LATR1",2019-12-05,NA,"Ammonia",4.66,"SRR"
"11","SRR.LATR1",2019-12-05,NA,"NItrate/Nitrite",1.83,"SRR"
"11","SRR.LATR2",2019-12-05,NA,"Ammonia",3.71,"SRR"
"11","SRR.LATR2",2019-12-05,NA,"NItrate/Nitrite",1.57,"SRR"
"11","WTM.LATR CNTL1",2019-12-05,NA,"Ammonia",0.398,"WTM"
"11","WTM.LATR CNTL1",2019-12-05,NA,"NItrate/Nitrite",0.0496,"WTM"
"11","SMW.IP CNTL1",2019-12-06,NA,"Ammonia",0.132,"SMW"
"11","SMW.IP CNTL1",2019-12-06,NA,"NItrate/Nitrite",-0.00672,"SMW"
"29","SMW.IP CNTL2",2019-12-06,NA,"Ammonia",1.3,"SMW"
"29","SMW.IP CNTL2",2019-12-06,NA,"NItrate/Nitrite",0.261,"SMW"
"29","SMW.IP CNTL3",2019-12-06,NA,"Ammonia",0.904,"SMW"
"29","SMW.IP CNTL3",2019-12-06,NA,"NItrate/Nitrite",0.13,"SMW"
"29","SMW.IP1",2019-12-06,NA,"Ammonia",4.11,"SMW"
"29","SMW.IP1",2019-12-06,NA,"NItrate/Nitrite",2.44,"SMW"
"11","SMW.IP2",2019-12-06,NA,"Ammonia",3.07,"SMW"
"11","SMW.IP2",2019-12-06,NA,"NItrate/Nitrite",2.15,"SMW"
"29","SMW.LATR CNTL1",2019-12-06,NA,"Ammonia",0.546,"SMW"
"29","SMW.LATR CNTL1",2019-12-06,NA,"NItrate/Nitrite",0.0855,"SMW"
"29","SMW.LATR CNTL2",2019-12-06,NA,"Ammonia",0.294,"SMW"
"29","SMW.LATR CNTL2",2019-12-06,NA,"NItrate/Nitrite",0.0287,"SMW"
"11","SMW.LATR CNTL3",2019-12-06,NA,"Ammonia",0.673,"SMW"
"11","SMW.LATR CNTL3",2019-12-06,NA,"NItrate/Nitrite",0.108,"SMW"
"11","SMW.LATR1",2019-12-06,NA,"Ammonia",8.2,"SMW"
"11","SMW.LATR1",2019-12-06,NA,"NItrate/Nitrite",3,"SMW"
"29","SMW.LATR2",2019-12-06,NA,"Ammonia",9.64,"SMW"
"29","SMW.LATR2",2019-12-06,NA,"NItrate/Nitrite",4.01,"SMW"
"54","LDP.IP CNTL1",2020-03-03,NA,"Ammonia",0.161,"LDP"
"54","LDP.IP CNTL1",2020-03-03,NA,"NItrate/Nitrite",-0.0157,"LDP"
"54","LDP.IP CNTL2",2020-03-03,NA,"Ammonia",1.52,"LDP"
"54","LDP.IP CNTL2",2020-03-03,NA,"NItrate/Nitrite",0.182,"LDP"
"54","LDP.IP CNTL3",2020-03-03,NA,"Ammonia",1.53,"LDP"
"54","LDP.IP CNTL3",2020-03-03,NA,"NItrate/Nitrite",0.283,"LDP"
"54","LDP.IP1",2020-03-03,NA,"Ammonia",6.61,"LDP"
"54","LDP.IP1",2020-03-03,NA,"NItrate/Nitrite",1.89,"LDP"
"54","LDP.IP2",2020-03-03,NA,"Ammonia",7.24,"LDP"
"54","LDP.IP2",2020-03-03,NA,"NItrate/Nitrite",2.34,"LDP"
"54","LDP.LATR CNTL1",2020-03-03,NA,"Ammonia",0.227,"LDP"
"54","LDP.LATR CNTL1",2020-03-03,NA,"NItrate/Nitrite",0.0261,"LDP"
"54","LDP.LATR CNTL2",2020-03-03,NA,"Ammonia",0.298,"LDP"
"54","LDP.LATR CNTL2",2020-03-03,NA,"NItrate/Nitrite",0.0461,"LDP"
"54","LDP.LATR CNTL3",2020-03-03,NA,"Ammonia",0.323,"LDP"
"54","LDP.LATR CNTL3",2020-03-03,NA,"NItrate/Nitrite",0.026,"LDP"
"54","LDP.LATR1",2020-03-03,NA,"Ammonia",4.88,"LDP"
"54","LDP.LATR1",2020-03-03,NA,"NItrate/Nitrite",1.96,"LDP"
"54","LDP.LATR2",2020-03-03,NA,"Ammonia",8.06,"LDP"
"54","LDP.LATR2",2020-03-03,NA,"NItrate/Nitrite",7.69,"LDP"
"54","SRR.IP2",2020-03-03,NA,"Ammonia",4.98,"SRR"
"54","SRR.IP2",2020-03-03,NA,"NItrate/Nitrite",2.01,"SRR"
"54","WTM.IP CNTL1",2020-03-03,NA,"Ammonia",0.534,"WTM"
"54","WTM.IP CNTL1",2020-03-03,NA,"NItrate/Nitrite",0.0591,"WTM"
